,device,gpsLat,gpsLon,rx_time,seqNumber,spfact,IPT
61440,3432333864377C18,51.23637771606445,4.469547748565674,2019-01-15 13:22:04.741,87508.0,10.0,14.0
61442,3432333864377C18,51.23643493652344,4.469651222229004,2019-01-15 13:24:02.475,87511.0,10.0,51.0
61443,3432333864377C18,51.236473083496094,4.46973991394043,2019-01-15 13:24:16.727,87512.0,9.0,14.0
61444,3432333864377C18,51.23646926879883,4.469720363616943,2019-01-15 13:24:54.039,87513.0,9.0,37.0
61445,3432333864377C18,51.23647689819336,4.469717025756836,2019-01-15 13:25:08.761,87514.0,9.0,14.0
61446,3432333864377C18,51.2364616394043,4.4697065353393555,2019-01-15 13:25:33.436,87515.0,9.0,24.0
61447,3432333864377C18,51.23646545410156,4.46970272064209,2019-01-15 13:25:49.801,87516.0,9.0,16.0
61450,3432333864377C18,51.23646545410156,4.469697952270508,2019-01-15 13:27:31.229,87519.0,10.0,39.0
61451,3432333864377C18,51.2364616394043,4.469697952270508,2019-01-15 13:27:59.480,87520.0,10.0,28.0
61452,3432333864377C18,51.23645782470703,4.4696946144104,2019-01-15 13:28:38.184,87521.0,10.0,38.0
61453,3432333864377C18,51.2364616394043,4.469689846038818,2019-01-15 13:29:06.238,87522.0,11.0,28.0
61461,3432333864377C18,51.236454010009766,4.469716548919678,2019-01-15 13:38:22.404,87531.0,10.0,71.0
61462,3432333864377C18,51.236454010009766,4.469715118408203,2019-01-15 13:38:50.480,87532.0,11.0,28.0
61465,3432333864377C18,51.236446380615234,4.469731330871582,2019-01-15 13:41:16.337,87535.0,9.0,37.0
61466,3432333864377C18,51.23644256591797,4.4697370529174805,2019-01-15 13:41:18.600,87536.0,9.0,2.0
61491,3432333864377C18,51.23698043823242,4.4703898429870605,2019-01-15 13:57:03.701,87566.0,9.0,39.0
61492,3432333864377C18,51.23695755004883,4.470458507537842,2019-01-15 13:57:31.599,87567.0,10.0,27.0
61493,3432333864377C18,51.236968994140625,4.470454216003418,2019-01-15 13:58:00.442,87568.0,10.0,28.0
61494,3432333864377C18,51.236968994140625,4.470454216003418,2019-01-15 13:58:41.034,87569.0,9.0,40.0
61495,3432333864377C18,51.236968994140625,4.470450401306152,2019-01-15 13:59:06.736,87570.0,9.0,25.0
61496,3432333864377C18,51.236968994140625,4.470449447631836,2019-01-15 13:59:34.069,87571.0,9.0,27.0
63391,3432333864377C18,51.237056732177734,4.470454692840576,2019-01-16 20:38:12.004,91065.0,7.0,63.0
63392,3432333864377C18,51.237022399902344,4.470415115356445,2019-01-16 20:38:21.706,91202.0,7.0,9.0
63393,3432333864377C18,51.237056732177734,4.470455646514893,2019-01-16 20:38:43.372,91066.0,7.0,21.0
64834,3432333864377C18,51.23701477050781,4.470530033111572,2019-01-17 21:40:52.407,93917.0,8.0,31.0
64835,3432333864377C18,51.23707962036133,4.470578193664551,2019-01-17 21:41:35.403,94054.0,7.0,11.0
65074,3432333864377C18,51.23710250854492,4.470578193664551,2019-01-18 07:49:15.024,95073.0,10.0,38.0
65075,3432333864377C18,51.23710250854492,4.470579147338867,2019-01-18 07:49:42.251,95074.0,10.0,27.0
65076,3432333864377C18,51.23710250854492,4.470584869384766,2019-01-18 07:50:22.457,95075.0,10.0,40.0
65077,3432333864377C18,51.23710250854492,4.470582962036133,2019-01-18 07:50:49.647,95076.0,9.0,27.0
65078,3432333864377C18,51.23710632324219,4.4705810546875,2019-01-18 07:51:28.843,95077.0,9.0,39.0
65079,3432333864377C18,51.23710250854492,4.470580577850342,2019-01-18 07:51:45.982,95078.0,9.0,17.0
65093,3432333864377C18,51.237091064453125,4.470534324645996,2019-01-18 08:18:08.455,95128.0,10.0,30.0
65094,3432333864377C18,51.23708724975586,4.470530986785889,2019-01-18 08:19:14.302,95130.0,10.0,27.0
65126,3432333864377C18,51.23710632324219,4.470577239990234,2019-01-18 09:37:15.518,95278.0,8.0,30.0
65127,3432333864377C18,51.236656188964844,4.47015380859375,2019-01-18 09:37:25.020,95414.0,8.0,9.0
65128,3432333864377C18,51.23710632324219,4.470586776733398,2019-01-18 09:37:47.226,95279.0,8.0,22.0
65296,3432333864377C18,51.23650360107422,4.470007419586182,2019-01-18 11:26:33.069,95485.0,10.0,38.0
65297,3432333864377C18,51.236515045166016,4.469991683959961,2019-01-18 11:26:57.333,95486.0,10.0,24.0
65298,3432333864377C18,51.23651885986328,4.46998405456543,2019-01-18 11:27:43.972,95487.0,10.0,46.0
65299,3432333864377C18,51.23652267456055,4.469982624053955,2019-01-18 11:28:04.515,95488.0,10.0,20.0
65300,3432333864377C18,51.23653030395508,4.469974994659424,2019-01-18 11:28:50.561,95489.0,10.0,46.0
65301,3432333864377C18,51.23653030395508,4.469979763031006,2019-01-18 11:29:10.706,95490.0,10.0,20.0
65302,3432333864377C18,51.23653793334961,4.469979286193848,2019-01-18 11:29:56.744,95491.0,10.0,46.0
65303,3432333864377C18,51.23653793334961,4.4699788093566895,2019-01-18 11:30:16.889,95492.0,10.0,20.0
65304,3432333864377C18,51.23654556274414,4.469979763031006,2019-01-18 11:31:02.916,95493.0,10.0,46.0
65305,3432333864377C18,51.236549377441406,4.469990253448486,2019-01-18 11:31:22.051,95494.0,10.0,19.0
65306,3432333864377C18,51.23654556274414,4.469995021820068,2019-01-18 11:32:08.072,95495.0,10.0,46.0
65307,3432333864377C18,51.23654556274414,4.4700026512146,2019-01-18 11:32:28.211,95496.0,10.0,20.0
65308,3432333864377C18,51.23654556274414,4.470004081726074,2019-01-18 11:33:14.256,95497.0,10.0,46.0
65309,3432333864377C18,51.236541748046875,4.470004081726074,2019-01-18 11:33:34.368,95498.0,9.0,20.0
65310,3432333864377C18,51.236541748046875,4.469995021820068,2019-01-18 11:34:14.685,95499.0,9.0,40.0
65311,3432333864377C18,51.236549377441406,4.469982147216797,2019-01-18 11:34:20.438,95500.0,9.0,5.0
65327,3432333864377C18,51.23661804199219,4.470025062561035,2019-01-18 11:43:56.993,95518.0,9.0,38.0
65328,3432333864377C18,51.236610412597656,4.470022678375244,2019-01-18 11:44:21.881,95519.0,9.0,24.0
65331,3432333864377C18,51.23661422729492,4.47003173828125,2019-01-18 11:46:03.140,95522.0,10.0,39.0
65332,3432333864377C18,51.236610412597656,4.470034122467041,2019-01-18 11:46:27.314,95524.0,10.0,24.0
65334,3432333864377C18,51.236602783203125,4.470009803771973,2019-01-18 11:49:25.071,95529.0,10.0,131.0
65335,3432333864377C18,51.236602783203125,4.470008373260498,2019-01-18 11:49:46.093,95530.0,9.0,21.0
65336,3432333864377C18,51.236568450927734,4.470052719116211,2019-01-18 11:50:25.705,95531.0,10.0,39.0
65337,3432333864377C18,51.23657989501953,4.470089435577393,2019-01-18 11:50:41.219,95532.0,11.0,15.0
65339,3432333864377C18,51.23657989501953,4.470087051391602,2019-01-18 11:52:46.570,95534.0,10.0,71.0
65340,3432333864377C18,51.2365837097168,4.470095157623291,2019-01-18 11:53:09.781,95535.0,10.0,23.0
65341,3432333864377C18,51.23657989501953,4.470080852508545,2019-01-18 11:53:52.753,95536.0,10.0,42.0
65342,3432333864377C18,51.23657989501953,4.4700775146484375,2019-01-18 11:54:15.931,95537.0,10.0,23.0
65343,3432333864377C18,51.2365837097168,4.470066547393799,2019-01-18 11:54:59.325,95538.0,11.0,43.0
65344,3432333864377C18,51.23658752441406,4.470047473907471,2019-01-18 11:55:22.136,95539.0,11.0,22.0
65345,3432333864377C18,51.23658752441406,4.470023155212402,2019-01-18 11:57:27.950,95540.0,11.0,125.0
65346,3432333864377C18,51.23659133911133,4.470006942749023,2019-01-18 11:57:51.799,95541.0,11.0,23.0
65347,3432333864377C18,51.23659896850586,4.470001220703125,2019-01-18 11:59:55.195,95542.0,10.0,123.0
65348,3432333864377C18,51.23661804199219,4.4700026512146,2019-01-18 12:00:19.411,95543.0,10.0,24.0
65349,3432333864377C18,51.23662185668945,4.470002174377441,2019-01-18 12:01:06.451,95544.0,10.0,47.0
65350,3432333864377C18,51.23661422729492,4.469997406005859,2019-01-18 12:01:24.518,95545.0,9.0,18.0
65351,3432333864377C18,51.236610412597656,4.470013618469238,2019-01-18 12:02:02.718,95546.0,9.0,38.0
65352,3432333864377C18,51.236610412597656,4.4700117111206055,2019-01-18 12:02:11.573,95547.0,9.0,8.0
65353,3432333864377C18,51.236610412597656,4.470008850097656,2019-01-18 12:02:41.004,95548.0,8.0,29.0
65354,3432333864377C18,51.23660659790039,4.470004081726074,2019-01-18 12:02:51.892,95549.0,8.0,10.0
65355,3432333864377C18,51.23660659790039,4.469991683959961,2019-01-18 12:03:18.604,95550.0,9.0,26.0
65364,3432333864377C18,51.23655700683594,4.470198154449463,2019-01-18 12:08:45.339,95560.0,10.0,38.0
65365,3432333864377C18,51.2365608215332,4.470175266265869,2019-01-18 12:09:12.941,95561.0,10.0,27.0
65366,3432333864377C18,51.2365608215332,4.470174789428711,2019-01-18 12:09:52.941,95562.0,11.0,40.0
65367,3432333864377C18,51.23655319213867,4.470159530639648,2019-01-18 12:10:18.081,95563.0,10.0,25.0
65369,3432333864377C18,51.2365608215332,4.470107078552246,2019-01-18 12:12:20.627,95565.0,11.0,51.0
65370,3432333864377C18,51.23656463623047,4.47008752822876,2019-01-18 12:12:35.552,95566.0,11.0,14.0
65371,3432333864377C18,51.23656463623047,4.470066547393799,2019-01-18 12:14:48.253,95567.0,10.0,132.0
65372,3432333864377C18,51.236629486083984,4.4699320793151855,2019-01-18 12:15:03.213,95568.0,10.0,14.0
65373,3432333864377C18,51.23661804199219,4.469926357269287,2019-01-18 12:15:58.540,95569.0,9.0,55.0
65374,3432333864377C18,,,2019-01-18 12:16:10.010,,10.0,11.0
65375,3432333864377C18,51.23664474487305,4.469946384429932,2019-01-18 12:16:36.765,95571.0,10.0,26.0
65377,3432333864377C18,51.2366943359375,4.469918251037598,2019-01-18 12:18:26.773,95574.0,10.0,66.0
65378,3432333864377C18,51.23670959472656,4.469914436340332,2019-01-18 12:18:48.645,95575.0,10.0,21.0
65379,3432333864377C18,51.2366943359375,4.469902515411377,2019-01-18 12:19:32.913,95576.0,10.0,44.0
65380,3432333864377C18,51.2366943359375,4.469901084899902,2019-01-18 12:19:54.181,95577.0,10.0,21.0
65381,3432333864377C18,51.2366943359375,4.469906806945801,2019-01-18 12:20:38.049,95578.0,10.0,43.0
65382,3432333864377C18,51.23670196533203,4.469915866851807,2019-01-18 12:21:05.497,95579.0,11.0,27.0
65386,3432333864377C18,51.236690521240234,4.469995021820068,2019-01-18 12:28:15.450,95583.0,11.0,240.0
65387,3432333864377C18,51.236690521240234,4.469982624053955,2019-01-18 12:28:39.465,95584.0,12.0,24.0
65406,3432333864377C18,51.236602783203125,4.469865322113037,2019-01-18 12:54:17.901,95604.0,9.0,38.0
65407,3432333864377C18,51.236602783203125,4.4698615074157715,2019-01-18 12:54:44.398,95605.0,9.0,26.0
65408,3432333864377C18,51.23659896850586,4.469857215881348,2019-01-18 12:54:55.745,95606.0,9.0,11.0
65409,3432333864377C18,51.236595153808594,4.4698486328125,2019-01-18 12:55:34.085,95608.0,9.0,38.0
65410,3432333864377C18,51.23658752441406,4.469839572906494,2019-01-18 12:56:03.675,95609.0,9.0,29.0
65411,3432333864377C18,51.23658752441406,4.469824314117432,2019-01-18 12:56:30.689,95610.0,9.0,27.0
65415,3432333864377C18,51.23663330078125,4.4698262214660645,2019-01-18 12:58:44.835,95614.0,10.0,38.0
65416,3432333864377C18,51.23662567138672,4.469825267791748,2019-01-18 12:59:12.199,95615.0,10.0,27.0
65417,3432333864377C18,51.23662185668945,4.469834804534912,2019-01-18 12:59:50.978,95616.0,10.0,38.0
65418,3432333864377C18,51.23663330078125,4.469834804534912,2019-01-18 13:00:19.810,95617.0,11.0,28.0
65425,3432333864377C18,51.23666000366211,4.46994161605835,2019-01-18 13:08:50.535,95626.0,10.0,66.0
65426,3432333864377C18,51.23664855957031,4.469966411590576,2019-01-18 13:09:16.065,95627.0,10.0,25.0
65427,3432333864377C18,51.23665237426758,4.469964504241943,2019-01-18 13:09:56.686,95628.0,10.0,40.0
65428,3432333864377C18,51.23664093017578,4.469963550567627,2019-01-18 13:10:22.213,95629.0,10.0,25.0
65429,3432333864377C18,51.23664093017578,4.469955921173096,2019-01-18 13:11:02.822,95630.0,10.0,40.0
65430,3432333864377C18,51.23662185668945,4.469878196716309,2019-01-18 13:11:28.356,95631.0,10.0,25.0
65431,3432333864377C18,51.23662185668945,4.469874382019043,2019-01-18 13:12:08.372,95632.0,10.0,40.0
65432,3432333864377C18,51.23662567138672,4.4698920249938965,2019-01-18 13:12:35.505,95633.0,10.0,27.0
65434,3432333864377C18,51.23664855957031,4.469902515411377,2019-01-18 13:14:21.670,95636.0,10.0,40.0
65435,3432333864377C18,51.23673629760742,4.469929218292236,2019-01-18 13:14:48.213,95637.0,11.0,26.0
65441,3432333864377C18,51.23673629760742,4.469908237457275,2019-01-18 13:19:32.732,95643.0,9.0,31.0
65442,3432333864377C18,51.23668670654297,4.469907283782959,2019-01-18 13:19:39.631,95644.0,9.0,6.0
65444,3432333864377C18,51.236690521240234,4.469915390014648,2019-01-18 13:20:50.311,95647.0,9.0,39.0
65445,3432333864377C18,51.23668670654297,4.469922065734863,2019-01-18 13:21:16.935,95648.0,9.0,26.0
65458,3432333864377C18,51.236629486083984,4.4699201583862305,2019-01-18 13:30:52.687,95666.0,10.0,39.0
65459,3432333864377C18,51.23662567138672,4.4699249267578125,2019-01-18 13:31:19.297,95667.0,10.0,26.0
65460,3432333864377C18,51.23661804199219,4.469930648803711,2019-01-18 13:31:58.203,95668.0,10.0,38.0
65461,3432333864377C18,51.23662185668945,4.469932556152344,2019-01-18 13:32:26.421,95669.0,10.0,28.0
65462,3432333864377C18,51.23662185668945,4.469931125640869,2019-01-18 13:33:04.941,95670.0,10.0,38.0
65463,3432333864377C18,51.23661804199219,4.469934463500977,2019-01-18 13:33:32.561,95671.0,10.0,27.0
65464,3432333864377C18,51.236610412597656,4.469941139221191,2019-01-18 13:34:11.082,95672.0,10.0,38.0
65465,3432333864377C18,51.236610412597656,4.469945430755615,2019-01-18 13:34:38.709,95673.0,10.0,27.0
65466,3432333864377C18,51.23661422729492,4.469939708709717,2019-01-18 13:35:17.636,95674.0,10.0,38.0
65467,3432333864377C18,51.23661422729492,4.469939231872559,2019-01-18 13:35:44.185,95675.0,9.0,26.0
65469,3432333864377C18,51.23661804199219,4.469958305358887,2019-01-18 13:37:33.952,95678.0,9.0,60.0
65470,3432333864377C18,51.23661804199219,4.469952583312988,2019-01-18 13:37:38.528,95679.0,9.0,4.0
65523,3432333864377C18,51.23662185668945,4.469989776611328,2019-01-18 14:13:01.957,95747.0,10.0,39.0
65524,3432333864377C18,51.23661804199219,4.469988822937012,2019-01-18 14:13:28.160,95748.0,10.0,26.0
65525,3432333864377C18,51.236610412597656,4.46999454498291,2019-01-18 14:14:07.037,95749.0,10.0,38.0
65526,3432333864377C18,51.236610412597656,4.469996929168701,2019-01-18 14:14:34.249,95750.0,10.0,27.0
65527,3432333864377C18,51.23660659790039,4.469998836517334,2019-01-18 14:15:13.125,95751.0,10.0,38.0
65528,3432333864377C18,51.23659896850586,4.469987392425537,2019-01-18 14:15:40.331,95752.0,10.0,27.0
65529,3432333864377C18,51.23660659790039,4.46997594833374,2019-01-18 14:16:19.231,95753.0,10.0,38.0
65530,3432333864377C18,51.23661422729492,4.469972610473633,2019-01-18 14:16:46.411,95754.0,9.0,27.0
65539,3432333864377C18,51.2365837097168,4.469937801361084,2019-01-18 14:21:58.591,95764.0,10.0,38.0
65540,3432333864377C18,51.2365837097168,4.469962120056152,2019-01-18 14:22:26.355,95765.0,10.0,27.0
65541,3432333864377C18,51.236572265625,4.469984531402588,2019-01-18 14:24:10.204,95768.0,10.0,103.0
65542,3432333864377C18,51.236576080322266,4.469981670379639,2019-01-18 14:24:39.028,95769.0,11.0,28.0
65544,3432333864377C18,51.23656463623047,4.469971656799316,2019-01-18 14:27:07.582,95772.0,11.0,40.0
65545,3432333864377C18,51.2365608215332,4.469961643218994,2019-01-18 14:27:34.692,95773.0,11.0,27.0
65547,3432333864377C18,51.2365608215332,4.469973087310791,2019-01-18 14:32:06.555,95776.0,12.0,124.0
65548,3432333864377C18,51.236534118652344,4.469987869262695,2019-01-18 14:32:32.160,95777.0,12.0,25.0
65549,3432333864377C18,51.23653030395508,4.469985008239746,2019-01-18 14:36:47.893,95778.0,12.0,255.0
65550,3432333864377C18,51.236549377441406,4.469936847686768,2019-01-18 14:36:56.948,95779.0,12.0,9.0
65551,3432333864377C18,51.23654556274414,4.469936847686768,2019-01-18 14:41:11.794,95780.0,12.0,254.0
65552,3432333864377C18,51.2365608215332,4.469928741455078,2019-01-18 14:41:21.058,95781.0,12.0,9.0
65553,3432333864377C18,51.236572265625,4.4699296951293945,2019-01-18 14:45:36.000,95782.0,12.0,254.0
65554,3432333864377C18,51.23697280883789,4.47036075592041,2019-01-18 14:45:45.629,95783.0,12.0,9.0
65555,3432333864377C18,51.236968994140625,4.470353603363037,2019-01-18 14:50:01.652,95784.0,12.0,256.0
65556,3432333864377C18,51.23695755004883,4.470333576202393,2019-01-18 14:50:09.154,95785.0,11.0,7.0
65560,3432333864377C18,51.236934661865234,4.470299243927002,2019-01-18 14:56:16.292,95789.0,8.0,69.0
65561,3432333864377C18,51.236934661865234,4.470309257507324,2019-01-18 14:56:37.056,95790.0,8.0,20.0
65562,3432333864377C18,51.236934661865234,4.470314979553223,2019-01-18 14:56:52.156,95791.0,8.0,15.0
65563,3432333864377C18,51.236934661865234,4.470318794250488,2019-01-18 14:57:08.514,95792.0,8.0,16.0
68962,3432333864377C18,51.236968994140625,4.470329761505127,2019-01-21 00:51:18.380,102521.0,7.0,42.0
68963,3432333864377C18,51.23698425292969,4.470320701599121,2019-01-21 00:51:38.753,102386.0,7.0,20.0
69892,3432333864377C18,51.237037658691406,4.470439910888672,2019-01-21 16:27:47.885,104165.0,7.0,31.0
69893,3432333864377C18,51.23703384399414,4.470439434051514,2019-01-21 16:28:17.377,104166.0,7.0,29.0
70491,3432333864377C18,51.2370491027832,4.470412731170654,2019-01-22 01:55:06.874,105243.0,8.0,39.0
70492,3432333864377C18,51.2370491027832,4.470414638519287,2019-01-22 01:55:30.540,105244.0,7.0,23.0
71663,3432333864377C18,,,2019-01-22 20:15:00.324,,7.0,39.0
71664,3432333864377C18,,,2019-01-22 20:15:27.541,,7.0,27.0
71665,3432333864377C18,,,2019-01-22 20:16:06.709,,7.0,39.0
71666,3432333864377C18,,,2019-01-22 20:16:33.921,,7.0,27.0
71669,3432333864377C18,,,2019-01-22 20:19:25.565,,7.0,38.0
71670,3432333864377C18,,,2019-01-22 20:19:52.783,,7.0,27.0
71684,3432333864377C18,,,2019-01-22 20:27:39.216,,7.0,38.0
71685,3432333864377C18,,,2019-01-22 20:28:06.732,,7.0,27.0
71686,3432333864377C18,,,2019-01-22 20:28:35.891,,7.0,29.0
71687,3432333864377C18,,,2019-01-22 20:29:17.196,,7.0,41.0
71688,3432333864377C18,,,2019-01-22 20:29:41.873,,7.0,24.0
71689,3432333864377C18,,,2019-01-22 20:30:23.563,,7.0,41.0
71690,3432333864377C18,,,2019-01-22 20:30:48.238,,7.0,24.0
71691,3432333864377C18,,,2019-01-22 20:31:29.927,,7.0,41.0
71692,3432333864377C18,,,2019-01-22 20:31:54.597,,7.0,24.0
71693,3432333864377C18,,,2019-01-22 20:32:36.289,,7.0,41.0
71694,3432333864377C18,,,2019-01-22 20:33:00.960,,7.0,24.0
71695,3432333864377C18,,,2019-01-22 20:33:42.641,,7.0,41.0
71696,3432333864377C18,,,2019-01-22 20:34:07.708,,7.0,25.0
71697,3432333864377C18,,,2019-01-22 20:34:48.980,,7.0,41.0
71698,3432333864377C18,,,2019-01-22 20:35:13.650,,7.0,24.0
71699,3432333864377C18,,,2019-01-22 20:35:55.337,,7.0,41.0
71700,3432333864377C18,,,2019-01-22 20:36:19.740,,7.0,24.0
71701,3432333864377C18,,,2019-01-22 20:36:59.168,,7.0,39.0
71702,3432333864377C18,,,2019-01-22 20:37:01.831,,7.0,2.0
71703,3432333864377C18,,,2019-01-22 20:37:38.617,,7.0,36.0
71704,3432333864377C18,,,2019-01-22 20:38:04.301,,7.0,25.0
71707,3432333864377C18,,,2019-01-22 20:39:46.765,,7.0,38.0
71708,3432333864377C18,,,2019-01-22 20:40:14.553,,7.0,27.0
71709,3432333864377C18,,,2019-01-22 20:40:53.127,,7.0,38.0
71710,3432333864377C18,,,2019-01-22 20:41:20.924,,7.0,27.0
71711,3432333864377C18,,,2019-01-22 20:41:59.485,,7.0,38.0
71712,3432333864377C18,,,2019-01-22 20:42:27.276,,7.0,27.0
71713,3432333864377C18,,,2019-01-22 20:43:05.850,,7.0,38.0
71714,3432333864377C18,,,2019-01-22 20:43:33.377,,7.0,27.0
71715,3432333864377C18,,,2019-01-22 20:44:11.576,,7.0,38.0
71716,3432333864377C18,,,2019-01-22 20:44:24.277,,7.0,12.0
71735,3432333864377C18,,,2019-01-22 20:57:11.819,,7.0,64.0
71736,3432333864377C18,,,2019-01-22 20:57:14.444,,7.0,2.0
71737,3432333864377C18,,,2019-01-22 20:57:51.564,,7.0,37.0
71738,3432333864377C18,,,2019-01-22 20:58:06.781,,7.0,15.0
71739,3432333864377C18,,,2019-01-22 20:58:46.218,,7.0,39.0
71740,3432333864377C18,,,2019-01-22 20:59:10.069,,7.0,23.0
71744,3432333864377C18,,,2019-01-22 21:01:24.098,,7.0,39.0
71745,3432333864377C18,,,2019-01-22 21:01:51.325,,7.0,27.0
71746,3432333864377C18,,,2019-01-22 21:02:30.462,,7.0,39.0
71747,3432333864377C18,,,2019-01-22 21:02:57.681,,7.0,27.0
71749,3432333864377C18,,,2019-01-22 21:04:42.916,,7.0,38.0
71750,3432333864377C18,,,2019-01-22 21:05:10.139,,7.0,27.0
71760,3432333864377C18,,,2019-01-22 21:13:00.041,,7.0,39.0
71761,3432333864377C18,,,2019-01-22 21:13:27.257,,7.0,27.0
71763,3432333864377C18,,,2019-01-22 21:15:12.779,,7.0,39.0
71764,3432333864377C18,,,2019-01-22 21:15:40.000,,7.0,27.0
71765,3432333864377C18,,,2019-01-22 21:16:19.149,,7.0,39.0
71766,3432333864377C18,,,2019-01-22 21:16:46.366,,7.0,27.0
71767,3432333864377C18,,,2019-01-22 21:17:25.509,,7.0,39.0
71768,3432333864377C18,,,2019-01-22 21:17:52.726,,7.0,27.0
71770,3432333864377C18,,,2019-01-22 21:19:38.248,,7.0,39.0
71771,3432333864377C18,,,2019-01-22 21:20:05.467,,7.0,27.0
71772,3432333864377C18,,,2019-01-22 21:20:44.624,,7.0,39.0
71773,3432333864377C18,,,2019-01-22 21:21:11.846,,7.0,27.0
71774,3432333864377C18,,,2019-01-22 21:21:51.431,,7.0,39.0
71775,3432333864377C18,,,2019-01-22 21:22:18.220,,7.0,26.0
71776,3432333864377C18,,,2019-01-22 21:22:57.811,,7.0,39.0
71777,3432333864377C18,,,2019-01-22 21:23:24.602,,7.0,26.0
71778,3432333864377C18,,,2019-01-22 21:24:03.799,,7.0,39.0
71779,3432333864377C18,,,2019-01-22 21:24:31.011,,7.0,27.0
71780,3432333864377C18,,,2019-01-22 21:25:10.172,,7.0,39.0
71781,3432333864377C18,,,2019-01-22 21:25:37.371,,7.0,27.0
71782,3432333864377C18,,,2019-01-22 21:26:16.535,,7.0,39.0
71783,3432333864377C18,,,2019-01-22 21:26:43.740,,7.0,27.0
71784,3432333864377C18,,,2019-01-22 21:27:22.913,,7.0,39.0
71785,3432333864377C18,,,2019-01-22 21:27:50.123,,7.0,27.0
71786,3432333864377C18,,,2019-01-22 21:28:29.304,,7.0,39.0
71787,3432333864377C18,,,2019-01-22 21:28:56.520,,7.0,27.0
71788,3432333864377C18,,,2019-01-22 21:29:35.691,,7.0,39.0
71789,3432333864377C18,,,2019-01-22 21:30:02.908,,7.0,27.0
71793,3432333864377C18,,,2019-01-22 21:34:01.210,,7.0,39.0
71794,3432333864377C18,,,2019-01-22 21:34:28.405,,7.0,27.0
71795,3432333864377C18,,,2019-01-22 21:35:07.606,,7.0,39.0
71796,3432333864377C18,,,2019-01-22 21:35:34.845,,7.0,27.0
71797,3432333864377C18,,,2019-01-22 21:36:14.003,,7.0,39.0
71798,3432333864377C18,,,2019-01-22 21:36:41.225,,7.0,27.0
71799,3432333864377C18,,,2019-01-22 21:37:20.374,,7.0,39.0
71800,3432333864377C18,,,2019-01-22 21:37:47.601,,7.0,27.0
71801,3432333864377C18,,,2019-01-22 21:38:26.152,,7.0,38.0
71802,3432333864377C18,,,2019-01-22 21:38:53.980,,7.0,27.0
71803,3432333864377C18,,,2019-01-22 21:39:33.133,,7.0,39.0
71804,3432333864377C18,,,2019-01-22 21:40:00.758,,7.0,27.0
71806,3432333864377C18,,,2019-01-22 21:41:43.781,,7.0,64.0
71807,3432333864377C18,,,2019-01-22 21:41:46.411,,7.0,2.0
71808,3432333864377C18,,,2019-01-22 21:42:23.247,,7.0,36.0
71809,3432333864377C18,,,2019-01-22 21:42:25.912,,7.0,2.0
71810,3432333864377C18,,,2019-01-22 21:43:02.368,,7.0,36.0
71811,3432333864377C18,,,2019-01-22 21:43:27.452,,7.0,25.0
71824,3432333864377C18,,,2019-01-22 21:50:58.145,,7.0,39.0
71825,3432333864377C18,,,2019-01-22 21:51:21.977,,7.0,23.0
71826,3432333864377C18,,,2019-01-22 21:52:01.432,,7.0,39.0
71827,3432333864377C18,,,2019-01-22 21:52:25.290,,7.0,23.0
71831,3432333864377C18,,,2019-01-22 21:54:39.103,,7.0,38.0
71832,3432333864377C18,,,2019-01-22 21:55:03.466,,7.0,24.0
71836,3432333864377C18,,,2019-01-22 21:57:56.513,,7.0,45.0
71837,3432333864377C18,,,2019-01-22 21:58:17.046,,7.0,20.0
71838,3432333864377C18,,,2019-01-22 21:59:02.905,,7.0,45.0
71839,3432333864377C18,,,2019-01-22 21:59:23.450,,7.0,20.0
71842,3432333864377C18,,,2019-01-22 22:02:22.121,,7.0,45.0
71843,3432333864377C18,,,2019-01-22 22:02:42.662,,7.0,20.0
71846,3432333864377C18,,,2019-01-22 22:05:41.366,,7.0,45.0
71847,3432333864377C18,,,2019-01-22 22:06:01.876,,7.0,20.0
71848,3432333864377C18,,,2019-01-22 22:06:47.759,,7.0,45.0
71849,3432333864377C18,,,2019-01-22 22:07:08.261,,7.0,20.0
71851,3432333864377C18,,,2019-01-22 22:09:00.549,,7.0,45.0
71852,3432333864377C18,,,2019-01-22 22:09:21.069,,7.0,20.0
71853,3432333864377C18,,,2019-01-22 22:10:06.939,,7.0,45.0
71854,3432333864377C18,,,2019-01-22 22:10:27.459,,7.0,20.0
71855,3432333864377C18,,,2019-01-22 22:11:13.726,,7.0,46.0
71856,3432333864377C18,,,2019-01-22 22:11:33.843,,7.0,20.0
71857,3432333864377C18,,,2019-01-22 22:12:19.095,,7.0,45.0
71858,3432333864377C18,,,2019-01-22 22:12:40.212,,7.0,21.0
71859,3432333864377C18,,,2019-01-22 22:13:26.082,,7.0,45.0
71860,3432333864377C18,,,2019-01-22 22:13:46.599,,7.0,20.0
71861,3432333864377C18,,,2019-01-22 22:14:32.467,,7.0,45.0
71862,3432333864377C18,,,2019-01-22 22:14:52.392,,7.0,19.0
71863,3432333864377C18,,,2019-01-22 22:15:38.914,,7.0,46.0
71864,3432333864377C18,,,2019-01-22 22:15:59.411,,7.0,20.0
71865,3432333864377C18,,,2019-01-22 22:16:45.328,,7.0,45.0
71866,3432333864377C18,,,2019-01-22 22:17:05.820,,7.0,20.0
71867,3432333864377C18,,,2019-01-22 22:17:51.753,,7.0,45.0
71868,3432333864377C18,,,2019-01-22 22:18:12.246,,7.0,20.0
